Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2026-05-19T15:30Z,55,44,low
2026-05-19T16:00Z,66,50,low
2026-05-19T16:30Z,75,54,low
2026-05-19T17:00Z,76,61,low
2026-05-19T17:30Z,82,69,low
2026-05-19T18:00Z,85,75,low
2026-05-19T18:30Z,87,79,low
2026-05-19T19:00Z,89,80,low
2026-05-19T19:30Z,91,81,moderate
2026-05-19T20:00Z,88,85,low
2026-05-19T20:30Z,80,89,low
2026-05-19T21:00Z,75,88,low
2026-05-19T21:30Z,68,79,low
2026-05-19T22:00Z,65,74,low
2026-05-19T22:30Z,59,70,low
2026-05-19T23:00Z,59,65,low
2026-05-19T23:30Z,58,66,low
2026-05-20T00:00Z,57,68,low
2026-05-20T00:30Z,56,58,low
2026-05-20T01:00Z,57,58,low
2026-05-20T01:30Z,57,60,low
2026-05-20T02:00Z,55,58,low
2026-05-20T02:30Z,54,57,low
2026-05-20T03:00Z,52,54,low
2026-05-20T03:30Z,51,53,low
2026-05-20T04:00Z,54,54,low
2026-05-20T04:30Z,59,52,low
2026-05-20T05:00Z,56,52,low
2026-05-20T05:30Z,67,56,low
2026-05-20T06:00Z,77,56,low
2026-05-20T06:30Z,79,54,low
2026-05-20T07:00Z,75,64,low
2026-05-20T07:30Z,70,62,low
2026-05-20T08:00Z,65,57,low
2026-05-20T08:30Z,60,57,low
2026-05-20T09:00Z,64,52,low
2026-05-20T09:30Z,55,53,low
2026-05-20T10:00Z,55,51,low
2026-05-20T10:30Z,56,49,low
2026-05-20T11:00Z,56,52,low
2026-05-20T11:30Z,56,52,low
2026-05-20T12:00Z,59,53,low
2026-05-20T12:30Z,60,53,low
2026-05-20T13:00Z,60,54,low
2026-05-20T13:30Z,64,53,low
2026-05-20T14:00Z,65,53,low
2026-05-20T14:30Z,68,53,low
2026-05-20T15:00Z,74,54,low
2026-05-20T15:30Z,82,58,low
2026-05-20T16:00Z,91,60,moderate
2026-05-20T16:30Z,103,62,moderate
2026-05-20T17:00Z,107,64,moderate
2026-05-20T17:30Z,114,70,moderate
2026-05-20T18:00Z,121,75,moderate
2026-05-20T18:30Z,127,82,moderate
2026-05-20T19:00Z,132,89,moderate
2026-05-20T19:30Z,136,107,moderate
2026-05-20T20:00Z,142,113,moderate
2026-05-20T20:30Z,139,116,moderate
2026-05-20T21:00Z,140,123,moderate
2026-05-20T21:30Z,129,123,moderate
2026-05-20T22:00Z,112,114,moderate
2026-05-20T22:30Z,110,111,moderate
2026-05-20T23:00Z,114,104,moderate
2026-05-20T23:30Z,111,98,moderate
2026-05-21T00:00Z,106,100,moderate
2026-05-21T00:30Z,104,100,moderate
2026-05-21T01:00Z,102,98,moderate
2026-05-21T01:30Z,104,99,moderate
2026-05-21T02:00Z,98,100,moderate
2026-05-21T02:30Z,93,100,moderate
2026-05-21T03:00Z,93,103,moderate
2026-05-21T03:30Z,94,105,moderate
2026-05-21T04:00Z,107,105,moderate
2026-05-21T04:30Z,115,111,moderate
2026-05-21T05:00Z,120,111,moderate
2026-05-21T05:30Z,121,118,moderate
2026-05-21T06:00Z,118,116,moderate
2026-05-21T06:30Z,124,115,moderate
2026-05-21T07:00Z,126,114,moderate
2026-05-21T07:30Z,120,120,moderate
2026-05-21T08:00Z,114,111,moderate
2026-05-21T08:30Z,104,123,moderate
2026-05-21T09:00Z,90,115,moderate
2026-05-21T09:30Z,78,89,low
2026-05-21T10:00Z,67,84,low
2026-05-21T10:30Z,62,66,low
2026-05-21T11:00Z,60,63,low
2026-05-21T11:30Z,58,59,low
2026-05-21T12:00Z,57,59,low
2026-05-21T12:30Z,56,56,low
2026-05-21T13:00Z,60,57,low
2026-05-21T13:30Z,63,48,low
2026-05-21T14:00Z,60,42,low
2026-05-21T14:30Z,61,74,low
2026-05-21T15:00Z,72,89,low
2026-05-21T15:30Z,86,55,low
2026-05-21T16:00Z,105,73,moderate
2026-05-21T16:30Z,127,89,moderate
2026-05-21T17:00Z,140,103,moderate
2026-05-21T17:30Z,153,140,moderate
2026-05-21T18:00Z,166,158,moderate
2026-05-21T18:30Z,177,167,high
2026-05-21T19:00Z,183,188,high
2026-05-21T19:30Z,187,196,high
2026-05-21T20:00Z,191,202,high
2026-05-21T20:30Z,188,198,high
2026-05-21T21:00Z,189,198,high
2026-05-21T21:30Z,182,195,high
2026-05-21T22:00Z,177,191,high
2026-05-21T22:30Z,169,185,moderate
2026-05-21T23:00Z,162,181,moderate
2026-05-21T23:30Z,157,164,moderate
2026-05-22T00:00Z,148,149,moderate
2026-05-22T00:30Z,141,143,moderate
2026-05-22T01:00Z,136,130,moderate
2026-05-22T01:30Z,138,129,moderate
2026-05-22T02:00Z,141,110,moderate
2026-05-22T02:30Z,142,122,moderate
2026-05-22T03:00Z,139,108,moderate
2026-05-22T03:30Z,131,138,moderate
2026-05-22T04:00Z,127,133,moderate
2026-05-22T04:30Z,124,134,moderate
2026-05-22T05:00Z,122,132,moderate
2026-05-22T05:30Z,122,126,moderate
2026-05-22T06:00Z,110,129,moderate
2026-05-22T06:30Z,107,116,moderate
2026-05-22T07:00Z,99,118,moderate
2026-05-22T07:30Z,93,91,moderate
2026-05-22T08:00Z,80,76,low
2026-05-22T08:30Z,71,69,low
2026-05-22T09:00Z,68,66,low
2026-05-22T09:30Z,68,65,low
2026-05-22T10:00Z,65,62,low
2026-05-22T10:30Z,59,57,low
2026-05-22T11:00Z,57,56,low
2026-05-22T11:30Z,57,52,low
2026-05-22T12:00Z,54,51,low
2026-05-22T12:30Z,53,51,low
2026-05-22T13:00Z,50,50,low
2026-05-22T13:30Z,51,51,low
2026-05-22T14:00Z,49,51,low
2026-05-22T14:30Z,51,52,low
2026-05-22T15:00Z,55,53,low
2026-05-22T15:30Z,66,43,low
2026-05-22T16:00Z,75,42,low
2026-05-22T16:30Z,96,53,moderate
2026-05-22T17:00Z,118,60,moderate
2026-05-22T17:30Z,127,127,moderate
2026-05-22T18:00Z,136,144,moderate
2026-05-22T18:30Z,144,129,moderate
2026-05-22T19:00Z,152,137,moderate
2026-05-22T19:30Z,156,150,moderate
2026-05-22T20:00Z,154,155,moderate
2026-05-22T20:30Z,153,163,moderate
2026-05-22T21:00Z,146,161,moderate
2026-05-22T21:30Z,142,154,moderate
2026-05-22T22:00Z,124,138,moderate
2026-05-22T22:30Z,113,131,moderate
2026-05-22T23:00Z,104,121,moderate
2026-05-22T23:30Z,96,117,moderate
2026-05-23T00:00Z,96,111,moderate
2026-05-23T00:30Z,94,98,moderate
2026-05-23T01:00Z,99,99,moderate
2026-05-23T01:30Z,103,90,moderate
2026-05-23T02:00Z,91,84,moderate
2026-05-23T02:30Z,101,105,moderate
2026-05-23T03:00Z,101,105,moderate
2026-05-23T03:30Z,93,96,moderate
2026-05-23T04:00Z,106,98,moderate
2026-05-23T04:30Z,107,95,moderate
2026-05-23T05:00Z,118,97,moderate
2026-05-23T05:30Z,124,112,moderate
2026-05-23T06:00Z,118,112,moderate
2026-05-23T06:30Z,117,126,moderate
2026-05-23T07:00Z,118,113,moderate
2026-05-23T07:30Z,111,99,moderate
2026-05-23T08:00Z,105,84,moderate
2026-05-23T08:30Z,97,99,moderate
2026-05-23T09:00Z,87,92,low
2026-05-23T09:30Z,73,92,low
2026-05-23T10:00Z,68,87,low
2026-05-23T10:30Z,65,69,low
2026-05-23T11:00Z,63,66,low
2026-05-23T11:30Z,65,59,low
2026-05-23T12:00Z,61,61,low
2026-05-23T12:30Z,59,59,low
2026-05-23T13:00Z,63,57,low
2026-05-23T13:30Z,63,54,low
2026-05-23T14:00Z,71,57,low
2026-05-23T14:30Z,70,59,low
2026-05-23T15:00Z,79,63,low
2026-05-23T15:30Z,89,71,low
2026-05-23T16:00Z,103,77,moderate
2026-05-23T16:30Z,122,91,moderate
2026-05-23T17:00Z,139,96,moderate
2026-05-23T17:30Z,154,132,moderate
2026-05-23T18:00Z,164,148,moderate
2026-05-23T18:30Z,180,159,high
2026-05-23T19:00Z,187,176,high
2026-05-23T19:30Z,191,187,high
2026-05-23T20:00Z,191,190,high
2026-05-23T20:30Z,191,200,high
2026-05-23T21:00Z,189,192,high
2026-05-23T21:30Z,187,194,high
2026-05-23T22:00Z,180,190,high
2026-05-23T22:30Z,177,187,high
2026-05-23T23:00Z,174,182,high
2026-05-23T23:30Z,168,171,moderate
2026-05-24T00:00Z,170,166,high
2026-05-24T00:30Z,169,172,moderate
2026-05-24T01:00Z,165,165,moderate
2026-05-24T01:30Z,164,166,moderate
2026-05-24T02:00Z,159,159,moderate
2026-05-24T02:30Z,157,169,moderate
2026-05-24T03:00Z,160,170,moderate
2026-05-24T03:30Z,160,160,moderate
2026-05-24T04:00Z,158,156,moderate
2026-05-24T04:30Z,155,154,moderate
2026-05-24T05:00Z,154,153,moderate
2026-05-24T05:30Z,151,156,moderate
2026-05-24T06:00Z,134,156,moderate
2026-05-24T06:30Z,124,151,moderate
2026-05-24T07:00Z,114,142,moderate
2026-05-24T07:30Z,104,114,moderate
2026-05-24T08:00Z,92,103,moderate
2026-05-24T08:30Z,81,96,low
2026-05-24T09:00Z,73,92,low
2026-05-24T09:30Z,70,74,low
2026-05-24T10:00Z,67,72,low
2026-05-24T10:30Z,64,61,low
2026-05-24T11:00Z,62,59,low
2026-05-24T11:30Z,59,59,low
2026-05-24T12:00Z,60,60,low
2026-05-24T12:30Z,60,54,low
2026-05-24T13:00Z,59,53,low
2026-05-24T13:30Z,56,56,low
2026-05-24T14:00Z,57,60,low
2026-05-24T14:30Z,61,55,low
2026-05-24T15:00Z,73,57,low
2026-05-24T15:30Z,90,55,moderate
2026-05-24T16:00Z,109,61,moderate
2026-05-24T16:30Z,123,95,moderate
2026-05-24T17:00Z,143,116,moderate
2026-05-24T17:30Z,162,129,moderate
2026-05-24T18:00Z,167,138,moderate
2026-05-24T18:30Z,175,170,high
2026-05-24T19:00Z,183,176,high
2026-05-24T19:30Z,192,184,high
2026-05-24T20:00Z,202,192,high
2026-05-24T20:30Z,204,199,high
2026-05-24T21:00Z,200,198,high
2026-05-24T21:30Z,189,208,high
2026-05-24T22:00Z,175,206,high
2026-05-24T22:30Z,170,194,high
2026-05-24T23:00Z,161,189,moderate
2026-05-24T23:30Z,159,186,moderate
2026-05-25T00:00Z,153,181,moderate
2026-05-25T00:30Z,150,166,moderate
2026-05-25T01:00Z,149,167,moderate
2026-05-25T01:30Z,147,153,moderate
2026-05-25T02:00Z,146,152,moderate
2026-05-25T02:30Z,144,149,moderate
2026-05-25T03:00Z,136,148,moderate
2026-05-25T03:30Z,133,143,moderate
2026-05-25T04:00Z,133,144,moderate
2026-05-25T04:30Z,132,137,moderate
2026-05-25T05:00Z,136,136,moderate
2026-05-25T05:30Z,133,136,moderate
2026-05-25T06:00Z,130,135,moderate
2026-05-25T06:30Z,123,131,moderate
2026-05-25T07:00Z,117,127,moderate
2026-05-25T07:30Z,111,114,moderate
2026-05-25T08:00Z,98,107,moderate
2026-05-25T08:30Z,90,101,moderate
2026-05-25T09:00Z,83,96,low
2026-05-25T09:30Z,76,79,low
2026-05-25T10:00Z,75,75,low
2026-05-25T10:30Z,75,68,low
2026-05-25T11:00Z,74,67,low
2026-05-25T11:30Z,77,71,low
2026-05-25T12:00Z,73,71,low
2026-05-25T12:30Z,73,72,low
2026-05-25T13:00Z,72,72,low
2026-05-25T13:30Z,76,70,low
2026-05-25T14:00Z,78,75,low
2026-05-25T14:30Z,82,69,low
2026-05-25T15:00Z,89,71,low
2026-05-25T15:30Z,106,94,moderate
2026-05-25T16:00Z,122,96,moderate
2026-05-25T16:30Z,134,112,moderate
2026-05-25T17:00Z,142,138,moderate
2026-05-25T17:30Z,150,139,moderate
2026-05-25T18:00Z,155,143,moderate
2026-05-25T18:30Z,165,151,moderate
2026-05-25T19:00Z,174,159,high
2026-05-25T19:30Z,177,164,high
2026-05-25T20:00Z,178,177,high
2026-05-25T20:30Z,176,182,high
2026-05-25T21:00Z,175,182,high
2026-05-25T21:30Z,173,176,high
2026-05-25T22:00Z,165,168,moderate
2026-05-25T22:30Z,162,170,moderate
2026-05-25T23:00Z,165,167,moderate
2026-05-25T23:30Z,165,169,moderate
2026-05-26T00:00Z,169,169,moderate
2026-05-26T00:30Z,166,175,moderate
2026-05-26T01:00Z,169,173,moderate
2026-05-26T01:30Z,170,167,high
2026-05-26T02:00Z,164,168,moderate
2026-05-26T02:30Z,163,173,moderate
2026-05-26T03:00Z,165,157,moderate
2026-05-26T03:30Z,165,157,moderate
2026-05-26T04:00Z,170,162,high
2026-05-26T04:30Z,174,173,high
2026-05-26T05:00Z,173,178,high
2026-05-26T05:30Z,173,187,high
2026-05-26T06:00Z,177,177,high
2026-05-26T06:30Z,170,184,high
2026-05-26T07:00Z,172,178,high
2026-05-26T07:30Z,165,177,moderate
2026-05-26T08:00Z,155,166,moderate
2026-05-26T08:30Z,148,168,moderate
2026-05-26T09:00Z,139,154,moderate
2026-05-26T09:30Z,131,148,moderate
2026-05-26T10:00Z,128,138,moderate
2026-05-26T10:30Z,126,127,moderate
2026-05-26T11:00Z,123,123,moderate
2026-05-26T11:30Z,124,127,moderate
2026-05-26T12:00Z,124,123,moderate
2026-05-26T12:30Z,124,118,moderate
2026-05-26T13:00Z,123,123,moderate
2026-05-26T13:30Z,126,123,moderate
2026-05-26T14:00Z,130,123,moderate
2026-05-26T14:30Z,132,128,moderate
2026-05-26T15:00Z,136,128,moderate
2026-05-26T15:30Z,146,136,moderate
2026-05-26T16:00Z,150,139,moderate
2026-05-26T16:30Z,153,149,moderate
2026-05-26T17:00Z,169,154,moderate
2026-05-26T17:30Z,176,162,high
2026-05-26T18:00Z,184,176,high
2026-05-26T18:30Z,187,182,high
2026-05-26T19:00Z,193,196,high
2026-05-26T19:30Z,195,204,high
2026-05-26T20:00Z,195,206,high
2026-05-26T20:30Z,203,210,high
2026-05-26T21:00Z,198,211,high
2026-05-26T21:30Z,185,213,high
2026-05-26T22:00Z,168,202,moderate
2026-05-26T22:30Z,156,191,moderate
2026-05-26T23:00Z,146,167,moderate
2026-05-26T23:30Z,144,153,moderate
2026-05-27T00:00Z,140,151,moderate
2026-05-27T00:30Z,135,138,moderate
2026-05-27T01:00Z,129,137,moderate
2026-05-27T01:30Z,126,132,moderate
2026-05-27T02:00Z,123,126,moderate
2026-05-27T02:30Z,119,118,moderate
2026-05-27T03:00Z,122,121,moderate
2026-05-27T03:30Z,130,119,moderate
2026-05-27T04:00Z,137,122,moderate
2026-05-27T04:30Z,139,128,moderate
2026-05-27T05:00Z,141,131,moderate
2026-05-27T05:30Z,142,136,moderate
2026-05-27T06:00Z,143,140,moderate
2026-05-27T06:30Z,137,136,moderate
2026-05-27T07:00Z,132,135,moderate
2026-05-27T07:30Z,125,138,moderate
2026-05-27T08:00Z,117,126,moderate
2026-05-27T08:30Z,101,111,moderate
2026-05-27T09:00Z,93,114,moderate
2026-05-27T09:30Z,81,98,low
2026-05-27T10:00Z,69,79,low
2026-05-27T10:30Z,63,69,low
2026-05-27T11:00Z,59,67,low
2026-05-27T11:30Z,59,60,low
2026-05-27T12:00Z,58,56,low
2026-05-27T12:30Z,57,55,low
2026-05-27T13:00Z,56,55,low
2026-05-27T13:30Z,55,54,low
2026-05-27T14:00Z,54,53,low
2026-05-27T14:30Z,55,54,low
2026-05-27T15:00Z,61,53,low
2026-05-27T15:30Z,69,54,low
2026-05-27T16:00Z,78,65,low
2026-05-27T16:30Z,92,73,moderate
2026-05-27T17:00Z,109,67,moderate
2026-05-27T17:30Z,119,88,moderate
2026-05-27T18:00Z,126,106,moderate
2026-05-27T18:30Z,134,116,moderate
2026-05-27T19:00Z,138,133,moderate
2026-05-27T19:30Z,144,133,moderate
2026-05-27T20:00Z,148,138,moderate
2026-05-27T20:30Z,149,145,moderate
2026-05-27T21:00Z,146,146,moderate
2026-05-27T21:30Z,139,151,moderate
2026-05-27T22:00Z,128,138,moderate
2026-05-27T22:30Z,120,140,moderate
2026-05-27T23:00Z,117,127,moderate
2026-05-27T23:30Z,113,123,moderate
2026-05-28T00:00Z,110,118,moderate
2026-05-28T00:30Z,105,113,moderate
2026-05-28T01:00Z,103,110,moderate
2026-05-28T01:30Z,97,105,moderate
2026-05-28T02:00Z,96,103,moderate
2026-05-28T02:30Z,97,98,moderate
2026-05-28T03:00Z,99,95,moderate
2026-05-28T03:30Z,99,95,moderate
2026-05-28T04:00Z,106,92,moderate
2026-05-28T04:30Z,114,94,moderate
2026-05-28T05:00Z,113,100,moderate
2026-05-28T05:30Z,116,112,moderate
2026-05-28T06:00Z,96,110,moderate
2026-05-28T06:30Z,85,98,low
2026-05-28T07:00Z,77,87,low
2026-05-28T07:30Z,66,70,low
2026-05-28T08:00Z,60,67,low
2026-05-28T08:30Z,55,61,low
2026-05-28T09:00Z,52,56,low
2026-05-28T09:30Z,51,49,low
2026-05-28T10:00Z,52,46,low
2026-05-28T10:30Z,52,44,low
2026-05-28T11:00Z,52,44,low
2026-05-28T11:30Z,51,45,low
2026-05-28T12:00Z,50,46,low
2026-05-28T12:30Z,51,45,low
2026-05-28T13:00Z,50,44,low
2026-05-28T13:30Z,50,43,low
2026-05-28T14:00Z,46,44,low
2026-05-28T14:30Z,48,39,low
2026-05-28T15:00Z,45,37,low
2026-05-28T15:30Z,55,39,low
2026-05-28T16:00Z,70,37,low
2026-05-28T16:30Z,79,49,low
2026-05-28T17:00Z,101,72,moderate
2026-05-28T17:30Z,109,82,moderate
2026-05-28T18:00Z,110,97,moderate
2026-05-28T18:30Z,112,107,moderate
2026-05-28T19:00Z,121,110,moderate
2026-05-28T19:30Z,124,114,moderate
2026-05-28T20:00Z,123,117,moderate
2026-05-28T20:30Z,126,118,moderate
2026-05-28T21:00Z,127,118,moderate
2026-05-28T21:30Z,118,118,moderate
2026-05-28T22:00Z,96,120,moderate
2026-05-28T22:30Z,93,118,moderate
2026-05-28T23:00Z,82,101,low
2026-05-28T23:30Z,80,98,low
2026-05-29T00:00Z,82,92,low
2026-05-29T00:30Z,83,76,low
2026-05-29T01:00Z,90,81,moderate
2026-05-29T01:30Z,97,84,moderate
2026-05-29T02:00Z,99,92,moderate
2026-05-29T02:30Z,100,98,moderate
2026-05-29T03:00Z,95,105,moderate
2026-05-29T03:30Z,100,101,moderate
2026-05-29T04:00Z,104,97,moderate
2026-05-29T04:30Z,111,99,moderate
2026-05-29T05:00Z,119,104,moderate
2026-05-29T05:30Z,120,104,moderate
2026-05-29T06:00Z,122,116,moderate
2026-05-29T06:30Z,122,126,moderate
2026-05-29T07:00Z,118,121,moderate
2026-05-29T07:30Z,113,106,moderate
2026-05-29T08:00Z,108,104,moderate
2026-05-29T08:30Z,100,96,moderate
2026-05-29T09:00Z,95,97,moderate
2026-05-29T09:30Z,88,89,low
2026-05-29T10:00Z,86,82,low
2026-05-29T10:30Z,82,79,low
2026-05-29T11:00Z,75,77,low
2026-05-29T11:30Z,68,72,low
2026-05-29T12:00Z,67,66,low
2026-05-29T12:30Z,66,65,low
2026-05-29T13:00Z,67,62,low
2026-05-29T13:30Z,61,62,low
2026-05-29T14:00Z,61,61,low
2026-05-29T14:30Z,63,50,low
2026-05-29T15:00Z,71,48,low
2026-05-29T15:30Z,83,55,low
2026-05-29T16:00Z,107,71,moderate
2026-05-29T16:30Z,120,90,moderate
2026-05-29T17:00Z,144,114,moderate
2026-05-29T17:30Z,159,136,moderate
2026-05-29T18:00Z,163,156,moderate
2026-05-29T18:30Z,176,173,high
2026-05-29T19:00Z,191,177,high
2026-05-29T19:30Z,196,189,high
2026-05-29T20:00Z,194,196,high
2026-05-29T20:30Z,198,200,high
2026-05-29T21:00Z,196,199,high
2026-05-29T21:30Z,185,202,high
2026-05-29T22:00Z,174,196,high
2026-05-29T22:30Z,166,189,moderate
2026-05-29T23:00Z,165,172,moderate
2026-05-29T23:30Z,160,166,moderate
2026-05-30T00:00Z,158,164,moderate
2026-05-30T00:30Z,161,165,moderate
2026-05-30T01:00Z,172,166,high
2026-05-30T01:30Z,170,167,high
2026-05-30T02:00Z,168,175,moderate
2026-05-30T02:30Z,170,178,high
2026-05-30T03:00Z,176,176,high
2026-05-30T03:30Z,169,175,moderate
2026-05-30T04:00Z,170,185,high
2026-05-30T04:30Z,175,175,high
2026-05-30T05:00Z,178,180,high
2026-05-30T05:30Z,170,187,high
2026-05-30T06:00Z,162,179,moderate
2026-05-30T06:30Z,155,171,moderate
2026-05-30T07:00Z,145,159,moderate
2026-05-30T07:30Z,140,149,moderate
2026-05-30T08:00Z,130,133,moderate
2026-05-30T08:30Z,112,128,moderate
2026-05-30T09:00Z,98,123,moderate
2026-05-30T09:30Z,90,95,moderate
2026-05-30T10:00Z,85,85,low
2026-05-30T10:30Z,83,80,low
2026-05-30T11:00Z,81,76,low
2026-05-30T11:30Z,80,74,low
2026-05-30T12:00Z,80,74,low
2026-05-30T12:30Z,81,76,low
2026-05-30T13:00Z,78,74,low
2026-05-30T13:30Z,79,76,low
2026-05-30T14:00Z,82,75,low
2026-05-30T14:30Z,80,77,low
2026-05-30T15:00Z,85,82,low
2026-05-30T15:30Z,99,87,moderate
2026-05-30T16:00Z,120,101,moderate
2026-05-30T16:30Z,135,106,moderate
2026-05-30T17:00Z,141,125,moderate
2026-05-30T17:30Z,149,139,moderate
2026-05-30T18:00Z,161,154,moderate
2026-05-30T18:30Z,167,158,moderate
2026-05-30T19:00Z,173,172,high
2026-05-30T19:30Z,178,179,high
2026-05-30T20:00Z,179,185,high
2026-05-30T20:30Z,184,189,high
2026-05-30T21:00Z,185,189,high
2026-05-30T21:30Z,178,190,high
2026-05-30T22:00Z,162,192,moderate
2026-05-30T22:30Z,153,183,moderate
2026-05-30T23:00Z,156,168,moderate
2026-05-30T23:30Z,156,162,moderate
2026-05-31T00:00Z,159,153,moderate
