Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2026-03-04T08:00Z,174,187,high
2026-03-04T08:30Z,174,173,high
2026-03-04T09:00Z,167,188,moderate
2026-03-04T09:30Z,157,166,moderate
2026-03-04T10:00Z,152,154,moderate
2026-03-04T10:30Z,139,149,moderate
2026-03-04T11:00Z,129,149,moderate
2026-03-04T11:30Z,120,136,moderate
2026-03-04T12:00Z,118,128,moderate
2026-03-04T12:30Z,114,130,moderate
2026-03-04T13:00Z,115,124,moderate
2026-03-04T13:30Z,115,125,moderate
2026-03-04T14:00Z,114,115,moderate
2026-03-04T14:30Z,118,114,moderate
2026-03-04T15:00Z,122,111,moderate
2026-03-04T15:30Z,141,118,moderate
2026-03-04T16:00Z,156,130,moderate
2026-03-04T16:30Z,169,144,moderate
2026-03-04T17:00Z,178,156,high
2026-03-04T17:30Z,189,160,high
2026-03-04T18:00Z,192,178,high
2026-03-04T18:30Z,187,177,high
2026-03-04T19:00Z,184,184,high
2026-03-04T19:30Z,171,176,high
2026-03-04T20:00Z,163,163,moderate
2026-03-04T20:30Z,153,149,moderate
2026-03-04T21:00Z,144,148,moderate
2026-03-04T21:30Z,131,136,moderate
2026-03-04T22:00Z,119,124,moderate
2026-03-04T22:30Z,100,115,moderate
2026-03-04T23:00Z,83,108,low
2026-03-04T23:30Z,76,103,low
2026-03-05T00:00Z,79,79,low
2026-03-05T00:30Z,76,76,low
2026-03-05T01:00Z,74,76,low
2026-03-05T01:30Z,67,77,low
2026-03-05T02:00Z,72,78,low
2026-03-05T02:30Z,67,81,low
2026-03-05T03:00Z,67,67,low
2026-03-05T03:30Z,67,69,low
2026-03-05T04:00Z,72,66,low
2026-03-05T04:30Z,74,68,low
2026-03-05T05:00Z,82,75,low
2026-03-05T05:30Z,92,77,moderate
2026-03-05T06:00Z,107,82,moderate
2026-03-05T06:30Z,123,88,moderate
2026-03-05T07:00Z,127,109,moderate
2026-03-05T07:30Z,136,110,moderate
2026-03-05T08:00Z,136,131,moderate
2026-03-05T08:30Z,140,133,moderate
2026-03-05T09:00Z,136,132,moderate
2026-03-05T09:30Z,131,130,moderate
2026-03-05T10:00Z,127,129,moderate
2026-03-05T10:30Z,121,129,moderate
2026-03-05T11:00Z,118,131,moderate
2026-03-05T11:30Z,109,133,moderate
2026-03-05T12:00Z,105,120,moderate
2026-03-05T12:30Z,106,123,moderate
2026-03-05T13:00Z,112,113,moderate
2026-03-05T13:30Z,114,115,moderate
2026-03-05T14:00Z,119,116,moderate
2026-03-05T14:30Z,129,117,moderate
2026-03-05T15:00Z,136,123,moderate
2026-03-05T15:30Z,152,135,moderate
2026-03-05T16:00Z,162,142,moderate
2026-03-05T16:30Z,170,152,high
2026-03-05T17:00Z,172,168,high
2026-03-05T17:30Z,180,176,high
2026-03-05T18:00Z,184,174,high
2026-03-05T18:30Z,183,176,high
2026-03-05T19:00Z,174,179,high
2026-03-05T19:30Z,172,176,high
2026-03-05T20:00Z,168,176,moderate
2026-03-05T20:30Z,159,169,moderate
2026-03-05T21:00Z,156,166,moderate
2026-03-05T21:30Z,152,158,moderate
2026-03-05T22:00Z,147,143,moderate
2026-03-05T22:30Z,147,134,moderate
2026-03-05T23:00Z,149,135,moderate
2026-03-05T23:30Z,154,137,moderate
2026-03-06T00:00Z,158,155,moderate
2026-03-06T00:30Z,162,163,moderate
2026-03-06T01:00Z,162,160,moderate
2026-03-06T01:30Z,160,161,moderate
2026-03-06T02:00Z,160,168,moderate
2026-03-06T02:30Z,153,168,moderate
2026-03-06T03:00Z,149,159,moderate
2026-03-06T03:30Z,145,161,moderate
2026-03-06T04:00Z,152,155,moderate
2026-03-06T04:30Z,160,160,moderate
2026-03-06T05:00Z,178,158,high
2026-03-06T05:30Z,194,163,high
2026-03-06T06:00Z,212,206,high
2026-03-06T06:30Z,230,216,very high
2026-03-06T07:00Z,240,232,very high
2026-03-06T07:30Z,246,238,very high
2026-03-06T08:00Z,243,250,very high
2026-03-06T08:30Z,245,249,very high
2026-03-06T09:00Z,242,256,very high
2026-03-06T09:30Z,241,255,very high
2026-03-06T10:00Z,240,250,very high
2026-03-06T10:30Z,240,245,very high
2026-03-06T11:00Z,237,244,very high
2026-03-06T11:30Z,236,243,very high
2026-03-06T12:00Z,236,244,very high
2026-03-06T12:30Z,231,243,very high
2026-03-06T13:00Z,229,240,high
2026-03-06T13:30Z,226,241,high
2026-03-06T14:00Z,226,233,high
2026-03-06T14:30Z,219,231,high
2026-03-06T15:00Z,223,230,high
2026-03-06T15:30Z,225,229,high
2026-03-06T16:00Z,224,228,high
2026-03-06T16:30Z,224,227,high
2026-03-06T17:00Z,231,238,very high
2026-03-06T17:30Z,233,238,very high
2026-03-06T18:00Z,235,249,very high
2026-03-06T18:30Z,231,251,very high
2026-03-06T19:00Z,227,250,high
2026-03-06T19:30Z,227,248,high
2026-03-06T20:00Z,222,237,high
2026-03-06T20:30Z,215,236,high
2026-03-06T21:00Z,213,225,high
2026-03-06T21:30Z,201,212,high
2026-03-06T22:00Z,196,213,high
2026-03-06T22:30Z,185,201,high
2026-03-06T23:00Z,179,193,high
2026-03-06T23:30Z,167,191,moderate
2026-03-07T00:00Z,168,189,moderate
2026-03-07T00:30Z,168,191,moderate
2026-03-07T01:00Z,164,173,moderate
2026-03-07T01:30Z,160,160,moderate
2026-03-07T02:00Z,156,154,moderate
2026-03-07T02:30Z,155,155,moderate
2026-03-07T03:00Z,154,157,moderate
2026-03-07T03:30Z,155,160,moderate
2026-03-07T04:00Z,157,162,moderate
2026-03-07T04:30Z,153,159,moderate
2026-03-07T05:00Z,153,164,moderate
2026-03-07T05:30Z,153,162,moderate
2026-03-07T06:00Z,152,164,moderate
2026-03-07T06:30Z,156,169,moderate
2026-03-07T07:00Z,164,160,moderate
2026-03-07T07:30Z,171,169,high
2026-03-07T08:00Z,172,181,high
2026-03-07T08:30Z,171,187,high
2026-03-07T09:00Z,172,174,high
2026-03-07T09:30Z,188,179,high
2026-03-07T10:00Z,176,178,high
2026-03-07T10:30Z,174,174,high
2026-03-07T11:00Z,172,179,high
2026-03-07T11:30Z,176,176,high
2026-03-07T12:00Z,176,173,high
2026-03-07T12:30Z,177,171,high
2026-03-07T13:00Z,177,175,high
2026-03-07T13:30Z,179,177,high
2026-03-07T14:00Z,182,179,high
2026-03-07T14:30Z,189,179,high
2026-03-07T15:00Z,195,184,high
2026-03-07T15:30Z,201,186,high
2026-03-07T16:00Z,205,199,high
2026-03-07T16:30Z,209,204,high
2026-03-07T17:00Z,213,215,high
2026-03-07T17:30Z,216,224,high
2026-03-07T18:00Z,218,228,high
2026-03-07T18:30Z,218,228,high
2026-03-07T19:00Z,221,227,high
2026-03-07T19:30Z,219,226,high
2026-03-07T20:00Z,218,227,high
2026-03-07T20:30Z,218,224,high
2026-03-07T21:00Z,211,224,high
2026-03-07T21:30Z,203,216,high
2026-03-07T22:00Z,194,209,high
2026-03-07T22:30Z,185,198,high
2026-03-07T23:00Z,176,192,high
2026-03-07T23:30Z,177,180,high
2026-03-08T00:00Z,179,193,high
2026-03-08T00:30Z,181,195,high
2026-03-08T01:00Z,179,188,high
2026-03-08T01:30Z,179,186,high
2026-03-08T02:00Z,178,187,high
2026-03-08T02:30Z,179,179,high
2026-03-08T03:00Z,180,185,high
2026-03-08T03:30Z,183,185,high
2026-03-08T04:00Z,185,188,high
2026-03-08T04:30Z,186,185,high
2026-03-08T05:00Z,177,192,high
2026-03-08T05:30Z,180,196,high
2026-03-08T06:00Z,184,186,high
2026-03-08T06:30Z,185,196,high
2026-03-08T07:00Z,191,187,high
2026-03-08T07:30Z,196,205,high
2026-03-08T08:00Z,197,199,high
2026-03-08T08:30Z,199,201,high
2026-03-08T09:00Z,200,213,high
2026-03-08T09:30Z,200,213,high
2026-03-08T10:00Z,196,203,high
2026-03-08T10:30Z,195,199,high
2026-03-08T11:00Z,196,198,high
2026-03-08T11:30Z,199,191,high
2026-03-08T12:00Z,200,203,high
2026-03-08T12:30Z,201,200,high
2026-03-08T13:00Z,200,201,high
2026-03-08T13:30Z,200,198,high
2026-03-08T14:00Z,201,208,high
2026-03-08T14:30Z,204,209,high
2026-03-08T15:00Z,209,211,high
2026-03-08T15:30Z,213,214,high
2026-03-08T16:00Z,222,225,high
2026-03-08T16:30Z,222,231,high
2026-03-08T17:00Z,223,235,high
2026-03-08T17:30Z,226,240,high
2026-03-08T18:00Z,225,237,high
2026-03-08T18:30Z,223,236,high
2026-03-08T19:00Z,218,228,high
2026-03-08T19:30Z,220,221,high
2026-03-08T20:00Z,217,226,high
2026-03-08T20:30Z,214,225,high
2026-03-08T21:00Z,208,220,high
2026-03-08T21:30Z,201,205,high
2026-03-08T22:00Z,187,201,high
2026-03-08T22:30Z,181,194,high
2026-03-08T23:00Z,174,177,high
2026-03-08T23:30Z,172,172,high
2026-03-09T00:00Z,174,194,high
2026-03-09T00:30Z,176,196,high
2026-03-09T01:00Z,178,183,high
2026-03-09T01:30Z,177,177,high
2026-03-09T02:00Z,175,181,high
2026-03-09T02:30Z,176,181,high
2026-03-09T03:00Z,175,178,high
2026-03-09T03:30Z,174,178,high
2026-03-09T04:00Z,177,180,high
2026-03-09T04:30Z,181,180,high
2026-03-09T05:00Z,186,180,high
2026-03-09T05:30Z,196,183,high
2026-03-09T06:00Z,220,206,high
2026-03-09T06:30Z,229,213,high
2026-03-09T07:00Z,226,236,high
2026-03-09T07:30Z,228,237,high
2026-03-09T08:00Z,229,235,high
2026-03-09T08:30Z,229,234,high
2026-03-09T09:00Z,227,237,high
2026-03-09T09:30Z,223,232,high
2026-03-09T10:00Z,219,229,high
2026-03-09T10:30Z,217,224,high
2026-03-09T11:00Z,219,225,high
2026-03-09T11:30Z,211,220,high
2026-03-09T12:00Z,210,220,high
2026-03-09T12:30Z,208,213,high
2026-03-09T13:00Z,204,206,high
2026-03-09T13:30Z,202,209,high
2026-03-09T14:00Z,204,203,high
2026-03-09T14:30Z,206,199,high
2026-03-09T15:00Z,210,197,high
2026-03-09T15:30Z,211,205,high
2026-03-09T16:00Z,215,210,high
2026-03-09T16:30Z,215,219,high
2026-03-09T17:00Z,219,225,high
2026-03-09T17:30Z,222,229,high
2026-03-09T18:00Z,222,231,high
2026-03-09T18:30Z,221,229,high
2026-03-09T19:00Z,217,226,high
2026-03-09T19:30Z,214,223,high
2026-03-09T20:00Z,214,217,high
2026-03-09T20:30Z,207,215,high
2026-03-09T21:00Z,201,210,high
2026-03-09T21:30Z,187,199,high
2026-03-09T22:00Z,173,188,high
2026-03-09T22:30Z,158,174,moderate
2026-03-09T23:00Z,146,167,moderate
2026-03-09T23:30Z,139,157,moderate
2026-03-10T00:00Z,145,140,moderate
2026-03-10T00:30Z,146,134,moderate
2026-03-10T01:00Z,145,148,moderate
2026-03-10T01:30Z,139,146,moderate
2026-03-10T02:00Z,136,141,moderate
2026-03-10T02:30Z,128,132,moderate
2026-03-10T03:00Z,126,130,moderate
2026-03-10T03:30Z,121,127,moderate
2026-03-10T04:00Z,126,127,moderate
2026-03-10T04:30Z,126,119,moderate
2026-03-10T05:00Z,127,125,moderate
2026-03-10T05:30Z,129,130,moderate
2026-03-10T06:00Z,143,138,moderate
2026-03-10T06:30Z,145,154,moderate
2026-03-10T07:00Z,142,150,moderate
2026-03-10T07:30Z,142,144,moderate
2026-03-10T08:00Z,142,142,moderate
2026-03-10T08:30Z,135,138,moderate
2026-03-10T09:00Z,128,141,moderate
2026-03-10T09:30Z,116,132,moderate
2026-03-10T10:00Z,109,122,moderate
2026-03-10T10:30Z,91,114,moderate
2026-03-10T11:00Z,78,107,low
2026-03-10T11:30Z,75,89,low
2026-03-10T12:00Z,74,69,low
2026-03-10T12:30Z,75,74,low
2026-03-10T13:00Z,78,60,low
2026-03-10T13:30Z,78,62,low
2026-03-10T14:00Z,81,62,low
2026-03-10T14:30Z,82,61,low
2026-03-10T15:00Z,92,69,moderate
2026-03-10T15:30Z,94,72,moderate
2026-03-10T16:00Z,98,90,moderate
2026-03-10T16:30Z,103,109,moderate
2026-03-10T17:00Z,110,100,moderate
2026-03-10T17:30Z,114,104,moderate
2026-03-10T18:00Z,125,105,moderate
2026-03-10T18:30Z,119,94,moderate
2026-03-10T19:00Z,102,93,moderate
2026-03-10T19:30Z,93,77,moderate
2026-03-10T20:00Z,85,86,low
2026-03-10T20:30Z,75,62,low
2026-03-10T21:00Z,78,83,low
2026-03-10T21:30Z,67,58,low
2026-03-10T22:00Z,73,63,low
2026-03-10T22:30Z,65,61,low
2026-03-10T23:00Z,64,63,low
2026-03-10T23:30Z,55,57,low
2026-03-11T00:00Z,51,54,low
2026-03-11T00:30Z,56,56,low
2026-03-11T01:00Z,54,65,low
2026-03-11T01:30Z,52,59,low
2026-03-11T02:00Z,51,53,low
2026-03-11T02:30Z,50,49,low
2026-03-11T03:00Z,48,47,low
2026-03-11T03:30Z,49,56,low
