Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2025-12-23T09:00Z,138,135,moderate
2025-12-23T09:30Z,140,136,moderate
2025-12-23T10:00Z,140,138,moderate
2025-12-23T10:30Z,142,140,moderate
2025-12-23T11:00Z,141,143,moderate
2025-12-23T11:30Z,139,146,moderate
2025-12-23T12:00Z,141,147,moderate
2025-12-23T12:30Z,142,148,moderate
2025-12-23T13:00Z,146,149,moderate
2025-12-23T13:30Z,145,148,moderate
2025-12-23T14:00Z,144,154,moderate
2025-12-23T14:30Z,145,152,moderate
2025-12-23T15:00Z,143,151,moderate
2025-12-23T15:30Z,141,149,moderate
2025-12-23T16:00Z,137,146,moderate
2025-12-23T16:30Z,138,148,moderate
2025-12-23T17:00Z,137,145,moderate
2025-12-23T17:30Z,135,148,moderate
2025-12-23T18:00Z,135,141,moderate
2025-12-23T18:30Z,133,138,moderate
2025-12-23T19:00Z,131,138,moderate
2025-12-23T19:30Z,127,136,moderate
2025-12-23T20:00Z,122,131,moderate
2025-12-23T20:30Z,112,126,moderate
2025-12-23T21:00Z,105,114,moderate
2025-12-23T21:30Z,91,107,low
2025-12-23T22:00Z,77,100,low
2025-12-23T22:30Z,74,86,low
2025-12-23T23:00Z,71,73,low
2025-12-23T23:30Z,71,80,low
2025-12-24T00:00Z,70,70,low
2025-12-24T00:30Z,73,70,low
2025-12-24T01:00Z,70,72,low
2025-12-24T01:30Z,63,76,low
2025-12-24T02:00Z,60,61,low
2025-12-24T02:30Z,56,74,low
2025-12-24T03:00Z,60,58,low
2025-12-24T03:30Z,60,54,low
2025-12-24T04:00Z,54,58,low
2025-12-24T04:30Z,53,57,low
2025-12-24T05:00Z,49,52,low
2025-12-24T05:30Z,49,68,low
2025-12-24T06:00Z,55,51,low
2025-12-24T06:30Z,59,51,low
2025-12-24T07:00Z,67,59,low
2025-12-24T07:30Z,76,63,low
2025-12-24T08:00Z,92,77,low
2025-12-24T08:30Z,103,81,moderate
2025-12-24T09:00Z,111,97,moderate
2025-12-24T09:30Z,113,106,moderate
2025-12-24T10:00Z,111,118,moderate
2025-12-24T10:30Z,114,115,moderate
2025-12-24T11:00Z,115,117,moderate
2025-12-24T11:30Z,114,121,moderate
2025-12-24T12:00Z,115,125,moderate
2025-12-24T12:30Z,114,121,moderate
2025-12-24T13:00Z,121,124,moderate
2025-12-24T13:30Z,120,119,moderate
2025-12-24T14:00Z,122,128,moderate
2025-12-24T14:30Z,124,127,moderate
2025-12-24T15:00Z,121,131,moderate
2025-12-24T15:30Z,123,134,moderate
2025-12-24T16:00Z,125,135,moderate
2025-12-24T16:30Z,127,137,moderate
2025-12-24T17:00Z,128,138,moderate
2025-12-24T17:30Z,128,138,moderate
2025-12-24T18:00Z,128,133,moderate
2025-12-24T18:30Z,126,138,moderate
2025-12-24T19:00Z,123,137,moderate
2025-12-24T19:30Z,119,137,moderate
2025-12-24T20:00Z,120,132,moderate
2025-12-24T20:30Z,105,123,moderate
2025-12-24T21:00Z,97,125,low
2025-12-24T21:30Z,94,113,low
2025-12-24T22:00Z,82,104,low
2025-12-24T22:30Z,69,99,low
2025-12-24T23:00Z,70,85,low
2025-12-24T23:30Z,68,74,low
2025-12-25T00:00Z,69,73,low
2025-12-25T00:30Z,73,74,low
2025-12-25T01:00Z,70,73,low
2025-12-25T01:30Z,68,70,low
2025-12-25T02:00Z,63,67,low
2025-12-25T02:30Z,60,70,low
2025-12-25T03:00Z,58,62,low
2025-12-25T03:30Z,59,62,low
2025-12-25T04:00Z,55,58,low
2025-12-25T04:30Z,55,62,low
2025-12-25T05:00Z,55,58,low
2025-12-25T05:30Z,54,57,low
2025-12-25T06:00Z,55,59,low
2025-12-25T06:30Z,55,57,low
2025-12-25T07:00Z,53,57,low
2025-12-25T07:30Z,57,75,low
2025-12-25T08:00Z,70,59,low
2025-12-25T08:30Z,77,28,low
2025-12-25T09:00Z,84,81,low
2025-12-25T09:30Z,84,87,low
2025-12-25T10:00Z,79,87,low
2025-12-25T10:30Z,77,89,low
2025-12-25T11:00Z,72,84,low
2025-12-25T11:30Z,71,67,low
2025-12-25T12:00Z,73,79,low
2025-12-25T12:30Z,77,80,low
2025-12-25T13:00Z,79,77,low
2025-12-25T13:30Z,81,79,low
2025-12-25T14:00Z,82,78,low
2025-12-25T14:30Z,84,82,low
2025-12-25T15:00Z,87,86,low
2025-12-25T15:30Z,86,89,low
2025-12-25T16:00Z,85,84,low
2025-12-25T16:30Z,83,87,low
2025-12-25T17:00Z,80,89,low
2025-12-25T17:30Z,77,88,low
2025-12-25T18:00Z,78,82,low
2025-12-25T18:30Z,76,84,low
2025-12-25T19:00Z,79,83,low
2025-12-25T19:30Z,78,84,low
2025-12-25T20:00Z,81,82,low
2025-12-25T20:30Z,80,86,low
2025-12-25T21:00Z,76,88,low
2025-12-25T21:30Z,72,94,low
2025-12-25T22:00Z,72,81,low
2025-12-25T22:30Z,68,86,low
2025-12-25T23:00Z,61,80,low
2025-12-25T23:30Z,56,85,low
2025-12-26T00:00Z,60,69,low
2025-12-26T00:30Z,61,75,low
2025-12-26T01:00Z,60,65,low
2025-12-26T01:30Z,61,69,low
2025-12-26T02:00Z,63,66,low
2025-12-26T02:30Z,63,70,low
2025-12-26T03:00Z,64,70,low
2025-12-26T03:30Z,63,72,low
2025-12-26T04:00Z,59,63,low
2025-12-26T04:30Z,59,73,low
2025-12-26T05:00Z,61,60,low
2025-12-26T05:30Z,60,65,low
2025-12-26T06:00Z,72,62,low
2025-12-26T06:30Z,84,68,low
2025-12-26T07:00Z,104,78,moderate
2025-12-26T07:30Z,103,84,moderate
2025-12-26T08:00Z,103,110,moderate
2025-12-26T08:30Z,114,123,moderate
2025-12-26T09:00Z,111,115,moderate
2025-12-26T09:30Z,112,117,moderate
2025-12-26T10:00Z,106,116,moderate
2025-12-26T10:30Z,108,116,moderate
2025-12-26T11:00Z,108,112,moderate
2025-12-26T11:30Z,106,112,moderate
2025-12-26T12:00Z,105,125,moderate
2025-12-26T12:30Z,112,131,moderate
2025-12-26T13:00Z,118,115,moderate
2025-12-26T13:30Z,122,118,moderate
2025-12-26T14:00Z,130,124,moderate
2025-12-26T14:30Z,139,129,moderate
2025-12-26T15:00Z,141,143,moderate
2025-12-26T15:30Z,147,149,moderate
2025-12-26T16:00Z,150,155,moderate
2025-12-26T16:30Z,149,158,moderate
2025-12-26T17:00Z,149,153,moderate
2025-12-26T17:30Z,149,150,moderate
2025-12-26T18:00Z,150,152,moderate
2025-12-26T18:30Z,151,150,moderate
2025-12-26T19:00Z,154,151,moderate
2025-12-26T19:30Z,157,154,moderate
2025-12-26T20:00Z,155,156,moderate
2025-12-26T20:30Z,157,154,moderate
2025-12-26T21:00Z,163,159,moderate
2025-12-26T21:30Z,160,161,moderate
2025-12-26T22:00Z,159,157,moderate
2025-12-26T22:30Z,151,156,moderate
2025-12-26T23:00Z,125,160,moderate
2025-12-26T23:30Z,115,153,moderate
2025-12-27T00:00Z,112,133,moderate
2025-12-27T00:30Z,111,133,moderate
2025-12-27T01:00Z,108,119,moderate
2025-12-27T01:30Z,106,123,moderate
2025-12-27T02:00Z,108,119,moderate
2025-12-27T02:30Z,100,118,moderate
2025-12-27T03:00Z,98,112,low
2025-12-27T03:30Z,95,108,low
2025-12-27T04:00Z,87,101,low
2025-12-27T04:30Z,82,100,low
2025-12-27T05:00Z,86,84,low
2025-12-27T05:30Z,83,80,low
2025-12-27T06:00Z,87,84,low
2025-12-27T06:30Z,85,88,low
2025-12-27T07:00Z,87,88,low
2025-12-27T07:30Z,91,90,low
2025-12-27T08:00Z,85,84,low
2025-12-27T08:30Z,88,84,low
2025-12-27T09:00Z,88,88,low
2025-12-27T09:30Z,93,96,low
2025-12-27T10:00Z,94,96,low
2025-12-27T10:30Z,92,98,low
2025-12-27T11:00Z,92,97,low
2025-12-27T11:30Z,91,95,low
2025-12-27T12:00Z,94,100,low
2025-12-27T12:30Z,95,105,low
2025-12-27T13:00Z,96,94,low
2025-12-27T13:30Z,94,95,low
2025-12-27T14:00Z,100,97,moderate
2025-12-27T14:30Z,102,95,moderate
2025-12-27T15:00Z,103,96,moderate
2025-12-27T15:30Z,111,107,moderate
2025-12-27T16:00Z,118,107,moderate
2025-12-27T16:30Z,120,110,moderate
2025-12-27T17:00Z,121,118,moderate
2025-12-27T17:30Z,122,114,moderate
2025-12-27T18:00Z,122,118,moderate
2025-12-27T18:30Z,119,114,moderate
2025-12-27T19:00Z,115,113,moderate
2025-12-27T19:30Z,114,105,moderate
2025-12-27T20:00Z,113,104,moderate
2025-12-27T20:30Z,111,98,moderate
2025-12-27T21:00Z,106,106,moderate
2025-12-27T21:30Z,98,99,low
2025-12-27T22:00Z,94,95,low
2025-12-27T22:30Z,98,88,low
2025-12-27T23:00Z,100,87,moderate
2025-12-27T23:30Z,100,85,moderate
2025-12-28T00:00Z,105,108,moderate
2025-12-28T00:30Z,112,117,moderate
2025-12-28T01:00Z,113,114,moderate
2025-12-28T01:30Z,113,119,moderate
2025-12-28T02:00Z,114,112,moderate
2025-12-28T02:30Z,111,114,moderate
2025-12-28T03:00Z,110,115,moderate
2025-12-28T03:30Z,110,115,moderate
2025-12-28T04:00Z,115,104,moderate
2025-12-28T04:30Z,120,110,moderate
2025-12-28T05:00Z,113,112,moderate
2025-12-28T05:30Z,118,119,moderate
2025-12-28T06:00Z,128,129,moderate
2025-12-28T06:30Z,137,141,moderate
2025-12-28T07:00Z,153,151,moderate
2025-12-28T07:30Z,165,167,moderate
2025-12-28T08:00Z,170,172,moderate
2025-12-28T08:30Z,179,178,moderate
2025-12-28T09:00Z,189,181,high
2025-12-28T09:30Z,197,183,high
2025-12-28T10:00Z,202,205,high
2025-12-28T10:30Z,202,206,high
2025-12-28T11:00Z,199,212,high
2025-12-28T11:30Z,203,211,high
2025-12-28T12:00Z,204,210,high
2025-12-28T12:30Z,207,209,high
2025-12-28T13:00Z,207,210,high
2025-12-28T13:30Z,208,210,high
2025-12-28T14:00Z,203,211,high
2025-12-28T14:30Z,205,210,high
2025-12-28T15:00Z,205,208,high
2025-12-28T15:30Z,207,215,high
2025-12-28T16:00Z,211,219,high
2025-12-28T16:30Z,214,220,high
2025-12-28T17:00Z,215,225,high
2025-12-28T17:30Z,218,227,high
2025-12-28T18:00Z,222,230,high
2025-12-28T18:30Z,221,229,high
2025-12-28T19:00Z,224,234,high
2025-12-28T19:30Z,224,232,high
2025-12-28T20:00Z,224,234,high
2025-12-28T20:30Z,218,233,high
2025-12-28T21:00Z,214,232,high
2025-12-28T21:30Z,210,226,high
2025-12-28T22:00Z,204,214,high
2025-12-28T22:30Z,193,210,high
2025-12-28T23:00Z,180,206,high
2025-12-28T23:30Z,174,200,moderate
2025-12-29T00:00Z,170,186,moderate
2025-12-29T00:30Z,173,192,moderate
2025-12-29T01:00Z,172,178,moderate
2025-12-29T01:30Z,168,175,moderate
2025-12-29T02:00Z,167,174,moderate
2025-12-29T02:30Z,162,162,moderate
2025-12-29T03:00Z,163,162,moderate
2025-12-29T03:30Z,156,146,moderate
2025-12-29T04:00Z,158,149,moderate
2025-12-29T04:30Z,162,141,moderate
2025-12-29T05:00Z,179,163,moderate
2025-12-29T05:30Z,186,168,high
2025-12-29T06:00Z,194,216,high
2025-12-29T06:30Z,209,227,high
2025-12-29T07:00Z,214,202,high
2025-12-29T07:30Z,216,208,high
2025-12-29T08:00Z,206,224,high
2025-12-29T08:30Z,208,225,high
2025-12-29T09:00Z,200,219,high
2025-12-29T09:30Z,202,221,high
2025-12-29T10:00Z,206,211,high
2025-12-29T10:30Z,208,209,high
2025-12-29T11:00Z,206,213,high
2025-12-29T11:30Z,201,210,high
2025-12-29T12:00Z,198,211,high
2025-12-29T12:30Z,196,209,high
2025-12-29T13:00Z,197,206,high
2025-12-29T13:30Z,195,204,high
2025-12-29T14:00Z,190,203,high
2025-12-29T14:30Z,185,201,high
2025-12-29T15:00Z,189,195,high
2025-12-29T15:30Z,190,196,high
2025-12-29T16:00Z,195,197,high
2025-12-29T16:30Z,195,196,high
2025-12-29T17:00Z,197,199,high
2025-12-29T17:30Z,192,195,high
2025-12-29T18:00Z,188,196,high
2025-12-29T18:30Z,190,192,high
2025-12-29T19:00Z,189,190,high
2025-12-29T19:30Z,183,187,high
2025-12-29T20:00Z,176,181,moderate
2025-12-29T20:30Z,165,176,moderate
2025-12-29T21:00Z,161,175,moderate
2025-12-29T21:30Z,156,172,moderate
2025-12-29T22:00Z,139,156,moderate
2025-12-29T22:30Z,127,143,moderate
2025-12-29T23:00Z,106,132,moderate
2025-12-29T23:30Z,96,123,low
2025-12-30T00:00Z,95,102,low
2025-12-30T00:30Z,94,106,low
2025-12-30T01:00Z,90,109,low
2025-12-30T01:30Z,88,108,low
2025-12-30T02:00Z,86,94,low
2025-12-30T02:30Z,85,93,low
2025-12-30T03:00Z,87,89,low
2025-12-30T03:30Z,89,89,low
2025-12-30T04:00Z,91,84,low
2025-12-30T04:30Z,92,84,low
2025-12-30T05:00Z,99,91,low
2025-12-30T05:30Z,107,98,moderate
2025-12-30T06:00Z,119,109,moderate
2025-12-30T06:30Z,144,120,moderate
2025-12-30T07:00Z,170,142,moderate
2025-12-30T07:30Z,183,157,high
2025-12-30T08:00Z,181,179,high
2025-12-30T08:30Z,184,191,high
2025-12-30T09:00Z,179,203,moderate
2025-12-30T09:30Z,183,211,high
2025-12-30T10:00Z,183,191,high
2025-12-30T10:30Z,182,199,high
2025-12-30T11:00Z,182,190,high
2025-12-30T11:30Z,185,189,high
2025-12-30T12:00Z,183,187,high
2025-12-30T12:30Z,182,188,high
2025-12-30T13:00Z,186,191,high
2025-12-30T13:30Z,188,192,high
2025-12-30T14:00Z,190,192,high
2025-12-30T14:30Z,190,195,high
2025-12-30T15:00Z,192,202,high
2025-12-30T15:30Z,193,204,high
2025-12-30T16:00Z,196,204,high
2025-12-30T16:30Z,202,207,high
2025-12-30T17:00Z,207,205,high
2025-12-30T17:30Z,206,207,high
2025-12-30T18:00Z,207,217,high
2025-12-30T18:30Z,204,219,high
2025-12-30T19:00Z,204,215,high
2025-12-30T19:30Z,200,213,high
2025-12-30T20:00Z,202,200,high
2025-12-30T20:30Z,200,204,high
2025-12-30T21:00Z,196,205,high
2025-12-30T21:30Z,185,199,high
2025-12-30T22:00Z,174,192,moderate
2025-12-30T22:30Z,159,191,moderate
2025-12-30T23:00Z,138,173,moderate
2025-12-30T23:30Z,122,175,moderate
2025-12-31T00:00Z,121,148,moderate
