Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2026-02-18T03:30Z,110,115,moderate
2026-02-18T04:00Z,104,107,moderate
2026-02-18T04:30Z,96,98,moderate
2026-02-18T05:00Z,100,101,moderate
2026-02-18T05:30Z,97,97,moderate
2026-02-18T06:00Z,104,97,moderate
2026-02-18T06:30Z,112,117,moderate
2026-02-18T07:00Z,122,111,moderate
2026-02-18T07:30Z,126,117,moderate
2026-02-18T08:00Z,125,123,moderate
2026-02-18T08:30Z,125,119,moderate
2026-02-18T09:00Z,120,119,moderate
2026-02-18T09:30Z,119,112,moderate
2026-02-18T10:00Z,113,115,moderate
2026-02-18T10:30Z,109,109,moderate
2026-02-18T11:00Z,108,113,moderate
2026-02-18T11:30Z,109,108,moderate
2026-02-18T12:00Z,111,105,moderate
2026-02-18T12:30Z,111,105,moderate
2026-02-18T13:00Z,116,110,moderate
2026-02-18T13:30Z,120,107,moderate
2026-02-18T14:00Z,117,109,moderate
2026-02-18T14:30Z,119,116,moderate
2026-02-18T15:00Z,123,120,moderate
2026-02-18T15:30Z,128,117,moderate
2026-02-18T16:00Z,129,126,moderate
2026-02-18T16:30Z,132,128,moderate
2026-02-18T17:00Z,138,129,moderate
2026-02-18T17:30Z,140,127,moderate
2026-02-18T18:00Z,140,137,moderate
2026-02-18T18:30Z,138,136,moderate
2026-02-18T19:00Z,138,139,moderate
2026-02-18T19:30Z,135,137,moderate
2026-02-18T20:00Z,126,135,moderate
2026-02-18T20:30Z,119,128,moderate
2026-02-18T21:00Z,112,112,moderate
2026-02-18T21:30Z,102,111,moderate
2026-02-18T22:00Z,91,106,moderate
2026-02-18T22:30Z,80,101,low
2026-02-18T23:00Z,76,90,low
2026-02-18T23:30Z,73,80,low
2026-02-19T00:00Z,75,74,low
2026-02-19T00:30Z,80,75,low
2026-02-19T01:00Z,85,76,low
2026-02-19T01:30Z,83,77,low
2026-02-19T02:00Z,84,76,low
2026-02-19T02:30Z,85,81,low
2026-02-19T03:00Z,87,80,low
2026-02-19T03:30Z,89,82,low
2026-02-19T04:00Z,80,82,low
2026-02-19T04:30Z,86,83,low
2026-02-19T05:00Z,88,81,low
2026-02-19T05:30Z,104,92,moderate
2026-02-19T06:00Z,126,97,moderate
2026-02-19T06:30Z,148,122,moderate
2026-02-19T07:00Z,168,146,moderate
2026-02-19T07:30Z,176,149,high
2026-02-19T08:00Z,184,183,high
2026-02-19T08:30Z,188,177,high
2026-02-19T09:00Z,191,191,high
2026-02-19T09:30Z,190,190,high
2026-02-19T10:00Z,190,194,high
2026-02-19T10:30Z,190,196,high
2026-02-19T11:00Z,191,200,high
2026-02-19T11:30Z,195,197,high
2026-02-19T12:00Z,194,196,high
2026-02-19T12:30Z,195,197,high
2026-02-19T13:00Z,200,197,high
2026-02-19T13:30Z,206,200,high
2026-02-19T14:00Z,212,209,high
2026-02-19T14:30Z,218,209,high
2026-02-19T15:00Z,223,220,high
2026-02-19T15:30Z,228,226,high
2026-02-19T16:00Z,230,229,very high
2026-02-19T16:30Z,232,233,very high
2026-02-19T17:00Z,235,236,very high
2026-02-19T17:30Z,239,240,very high
2026-02-19T18:00Z,240,243,very high
2026-02-19T18:30Z,240,241,very high
2026-02-19T19:00Z,238,242,very high
2026-02-19T19:30Z,237,241,very high
2026-02-19T20:00Z,237,240,very high
2026-02-19T20:30Z,235,238,very high
2026-02-19T21:00Z,233,238,very high
2026-02-19T21:30Z,226,229,high
2026-02-19T22:00Z,219,223,high
2026-02-19T22:30Z,210,206,high
2026-02-19T23:00Z,200,211,high
2026-02-19T23:30Z,192,214,high
2026-02-20T00:00Z,184,206,high
2026-02-20T00:30Z,180,201,high
2026-02-20T01:00Z,173,190,high
2026-02-20T01:30Z,170,178,high
2026-02-20T02:00Z,169,168,moderate
2026-02-20T02:30Z,165,178,moderate
2026-02-20T03:00Z,156,164,moderate
2026-02-20T03:30Z,151,165,moderate
2026-02-20T04:00Z,147,155,moderate
2026-02-20T04:30Z,150,151,moderate
2026-02-20T05:00Z,154,147,moderate
2026-02-20T05:30Z,150,143,moderate
2026-02-20T06:00Z,155,156,moderate
2026-02-20T06:30Z,154,161,moderate
2026-02-20T07:00Z,151,164,moderate
2026-02-20T07:30Z,151,160,moderate
2026-02-20T08:00Z,142,147,moderate
2026-02-20T08:30Z,138,146,moderate
2026-02-20T09:00Z,128,139,moderate
2026-02-20T09:30Z,121,133,moderate
2026-02-20T10:00Z,115,127,moderate
2026-02-20T10:30Z,115,116,moderate
2026-02-20T11:00Z,118,115,moderate
2026-02-20T11:30Z,114,112,moderate
2026-02-20T12:00Z,109,114,moderate
2026-02-20T12:30Z,104,114,moderate
2026-02-20T13:00Z,106,108,moderate
2026-02-20T13:30Z,102,103,moderate
2026-02-20T14:00Z,98,97,moderate
2026-02-20T14:30Z,94,97,moderate
2026-02-20T15:00Z,94,97,moderate
2026-02-20T15:30Z,94,94,moderate
2026-02-20T16:00Z,96,104,moderate
2026-02-20T16:30Z,100,107,moderate
2026-02-20T17:00Z,107,105,moderate
2026-02-20T17:30Z,109,100,moderate
2026-02-20T18:00Z,109,104,moderate
2026-02-20T18:30Z,108,105,moderate
2026-02-20T19:00Z,104,101,moderate
2026-02-20T19:30Z,98,91,moderate
2026-02-20T20:00Z,93,97,moderate
2026-02-20T20:30Z,91,95,moderate
2026-02-20T21:00Z,86,91,low
2026-02-20T21:30Z,80,92,low
2026-02-20T22:00Z,71,95,low
2026-02-20T22:30Z,62,79,low
2026-02-20T23:00Z,58,69,low
2026-02-20T23:30Z,55,64,low
2026-02-21T00:00Z,55,58,low
2026-02-21T00:30Z,55,54,low
2026-02-21T01:00Z,54,57,low
2026-02-21T01:30Z,54,59,low
2026-02-21T02:00Z,54,54,low
2026-02-21T02:30Z,55,53,low
2026-02-21T03:00Z,57,53,low
2026-02-21T03:30Z,58,51,low
2026-02-21T04:00Z,49,50,low
2026-02-21T04:30Z,51,56,low
2026-02-21T05:00Z,49,50,low
2026-02-21T05:30Z,49,50,low
2026-02-21T06:00Z,49,48,low
2026-02-21T06:30Z,55,54,low
2026-02-21T07:00Z,69,55,low
2026-02-21T07:30Z,71,54,low
2026-02-21T08:00Z,76,73,low
2026-02-21T08:30Z,81,76,low
2026-02-21T09:00Z,80,86,low
2026-02-21T09:30Z,87,87,low
2026-02-21T10:00Z,85,81,low
2026-02-21T10:30Z,82,86,low
2026-02-21T11:00Z,83,88,low
2026-02-21T11:30Z,84,86,low
2026-02-21T12:00Z,86,89,low
2026-02-21T12:30Z,88,101,low
2026-02-21T13:00Z,90,95,moderate
2026-02-21T13:30Z,95,98,moderate
2026-02-21T14:00Z,96,98,moderate
2026-02-21T14:30Z,104,97,moderate
2026-02-21T15:00Z,96,102,moderate
2026-02-21T15:30Z,94,101,moderate
2026-02-21T16:00Z,95,97,moderate
2026-02-21T16:30Z,99,101,moderate
2026-02-21T17:00Z,100,100,moderate
2026-02-21T17:30Z,100,101,moderate
2026-02-21T18:00Z,97,101,moderate
2026-02-21T18:30Z,93,102,moderate
2026-02-21T19:00Z,93,94,moderate
2026-02-21T19:30Z,89,91,low
2026-02-21T20:00Z,81,79,low
2026-02-21T20:30Z,71,78,low
2026-02-21T21:00Z,59,72,low
2026-02-21T21:30Z,53,66,low
2026-02-21T22:00Z,49,52,low
2026-02-21T22:30Z,47,49,low
2026-02-21T23:00Z,49,42,low
2026-02-21T23:30Z,49,43,low
2026-02-22T00:00Z,49,42,low
2026-02-22T00:30Z,52,42,low
2026-02-22T01:00Z,49,46,low
2026-02-22T01:30Z,45,48,low
2026-02-22T02:00Z,46,46,low
2026-02-22T02:30Z,46,45,low
2026-02-22T03:00Z,46,44,low
2026-02-22T03:30Z,45,48,low
2026-02-22T04:00Z,46,45,low
2026-02-22T04:30Z,45,43,low
2026-02-22T05:00Z,44,47,low
2026-02-22T05:30Z,44,46,low
2026-02-22T06:00Z,44,45,low
2026-02-22T06:30Z,45,41,low
2026-02-22T07:00Z,46,45,low
2026-02-22T07:30Z,47,47,low
2026-02-22T08:00Z,47,45,low
2026-02-22T08:30Z,50,43,low
2026-02-22T09:00Z,56,42,low
2026-02-22T09:30Z,53,37,low
2026-02-22T10:00Z,49,37,low
2026-02-22T10:30Z,46,35,low
2026-02-22T11:00Z,46,36,low
2026-02-22T11:30Z,47,38,low
2026-02-22T12:00Z,47,42,low
2026-02-22T12:30Z,48,44,low
2026-02-22T13:00Z,50,49,low
2026-02-22T13:30Z,49,46,low
2026-02-22T14:00Z,54,50,low
2026-02-22T14:30Z,53,48,low
2026-02-22T15:00Z,55,50,low
2026-02-22T15:30Z,63,57,low
2026-02-22T16:00Z,69,56,low
2026-02-22T16:30Z,78,67,low
2026-02-22T17:00Z,91,83,moderate
2026-02-22T17:30Z,98,84,moderate
2026-02-22T18:00Z,97,90,moderate
2026-02-22T18:30Z,91,91,moderate
2026-02-22T19:00Z,82,95,low
2026-02-22T19:30Z,71,90,low
2026-02-22T20:00Z,70,74,low
2026-02-22T20:30Z,67,71,low
2026-02-22T21:00Z,63,68,low
2026-02-22T21:30Z,55,59,low
2026-02-22T22:00Z,47,53,low
2026-02-22T22:30Z,47,46,low
2026-02-22T23:00Z,44,44,low
2026-02-22T23:30Z,40,43,low
2026-02-23T00:00Z,39,43,low
2026-02-23T00:30Z,42,39,low
2026-02-23T01:00Z,39,38,low
2026-02-23T01:30Z,39,38,low
2026-02-23T02:00Z,39,37,low
2026-02-23T02:30Z,40,43,low
2026-02-23T03:00Z,40,38,low
2026-02-23T03:30Z,41,41,low
2026-02-23T04:00Z,43,40,low
2026-02-23T04:30Z,40,38,low
2026-02-23T05:00Z,41,47,low
2026-02-23T05:30Z,44,41,low
2026-02-23T06:00Z,49,41,low
2026-02-23T06:30Z,59,44,low
2026-02-23T07:00Z,67,45,low
2026-02-23T07:30Z,75,17,low
2026-02-23T08:00Z,74,61,low
2026-02-23T08:30Z,66,61,low
2026-02-23T09:00Z,68,78,low
2026-02-23T09:30Z,64,65,low
2026-02-23T10:00Z,63,68,low
2026-02-23T10:30Z,58,63,low
2026-02-23T11:00Z,56,60,low
2026-02-23T11:30Z,56,60,low
2026-02-23T12:00Z,64,56,low
2026-02-23T12:30Z,69,53,low
2026-02-23T13:00Z,71,54,low
2026-02-23T13:30Z,82,66,low
2026-02-23T14:00Z,95,71,moderate
2026-02-23T14:30Z,108,86,moderate
2026-02-23T15:00Z,121,98,moderate
2026-02-23T15:30Z,138,111,moderate
2026-02-23T16:00Z,149,133,moderate
2026-02-23T16:30Z,158,187,moderate
2026-02-23T17:00Z,170,177,high
2026-02-23T17:30Z,177,174,high
2026-02-23T18:00Z,181,183,high
2026-02-23T18:30Z,183,190,high
2026-02-23T19:00Z,182,192,high
2026-02-23T19:30Z,189,198,high
2026-02-23T20:00Z,197,203,high
2026-02-23T20:30Z,197,205,high
2026-02-23T21:00Z,196,207,high
2026-02-23T21:30Z,190,208,high
2026-02-23T22:00Z,183,192,high
2026-02-23T22:30Z,162,167,moderate
2026-02-23T23:00Z,147,177,moderate
2026-02-23T23:30Z,139,161,moderate
2026-02-24T00:00Z,140,153,moderate
2026-02-24T00:30Z,143,150,moderate
2026-02-24T01:00Z,140,146,moderate
2026-02-24T01:30Z,136,142,moderate
2026-02-24T02:00Z,133,145,moderate
2026-02-24T02:30Z,132,135,moderate
2026-02-24T03:00Z,122,130,moderate
2026-02-24T03:30Z,119,130,moderate
2026-02-24T04:00Z,121,128,moderate
2026-02-24T04:30Z,118,124,moderate
2026-02-24T05:00Z,128,122,moderate
2026-02-24T05:30Z,132,121,moderate
2026-02-24T06:00Z,147,124,moderate
2026-02-24T06:30Z,157,139,moderate
2026-02-24T07:00Z,160,150,moderate
2026-02-24T07:30Z,162,98,moderate
2026-02-24T08:00Z,161,65,moderate
2026-02-24T08:30Z,157,154,moderate
2026-02-24T09:00Z,154,157,moderate
2026-02-24T09:30Z,149,152,moderate
2026-02-24T10:00Z,142,148,moderate
2026-02-24T10:30Z,139,153,moderate
2026-02-24T11:00Z,133,138,moderate
2026-02-24T11:30Z,128,141,moderate
2026-02-24T12:00Z,123,131,moderate
2026-02-24T12:30Z,115,128,moderate
2026-02-24T13:00Z,110,122,moderate
2026-02-24T13:30Z,103,129,moderate
2026-02-24T14:00Z,102,116,moderate
2026-02-24T14:30Z,99,105,moderate
2026-02-24T15:00Z,104,104,moderate
2026-02-24T15:30Z,112,103,moderate
2026-02-24T16:00Z,132,110,moderate
2026-02-24T16:30Z,151,124,moderate
2026-02-24T17:00Z,163,147,moderate
2026-02-24T17:30Z,170,189,high
2026-02-24T18:00Z,171,180,high
2026-02-24T18:30Z,167,175,moderate
2026-02-24T19:00Z,163,175,moderate
2026-02-24T19:30Z,156,166,moderate
2026-02-24T20:00Z,151,142,moderate
2026-02-24T20:30Z,144,132,moderate
2026-02-24T21:00Z,132,123,moderate
2026-02-24T21:30Z,119,125,moderate
2026-02-24T22:00Z,109,120,moderate
2026-02-24T22:30Z,103,123,moderate
2026-02-24T23:00Z,96,123,moderate
2026-02-24T23:30Z,90,122,moderate
2026-02-25T00:00Z,94,120,moderate
2026-02-25T00:30Z,97,120,moderate
2026-02-25T01:00Z,93,113,moderate
2026-02-25T01:30Z,95,113,moderate
2026-02-25T02:00Z,96,112,moderate
2026-02-25T02:30Z,94,112,moderate
2026-02-25T03:00Z,104,115,moderate
2026-02-25T03:30Z,106,115,moderate
2026-02-25T04:00Z,106,115,moderate
2026-02-25T04:30Z,107,115,moderate
2026-02-25T05:00Z,107,116,moderate
2026-02-25T05:30Z,120,119,moderate
2026-02-25T06:00Z,132,123,moderate
2026-02-25T06:30Z,147,128,moderate
2026-02-25T07:00Z,150,141,moderate
2026-02-25T07:30Z,156,99,moderate
2026-02-25T08:00Z,150,149,moderate
2026-02-25T08:30Z,145,151,moderate
2026-02-25T09:00Z,146,150,moderate
2026-02-25T09:30Z,142,148,moderate
2026-02-25T10:00Z,137,150,moderate
2026-02-25T10:30Z,128,141,moderate
2026-02-25T11:00Z,123,143,moderate
2026-02-25T11:30Z,116,127,moderate
2026-02-25T12:00Z,114,126,moderate
2026-02-25T12:30Z,117,116,moderate
2026-02-25T13:00Z,123,116,moderate
2026-02-25T13:30Z,124,115,moderate
2026-02-25T14:00Z,119,125,moderate
2026-02-25T14:30Z,127,127,moderate
2026-02-25T15:00Z,138,120,moderate
2026-02-25T15:30Z,146,133,moderate
2026-02-25T16:00Z,153,143,moderate
2026-02-25T16:30Z,162,185,moderate
2026-02-25T17:00Z,168,172,moderate
2026-02-25T17:30Z,173,179,high
2026-02-25T18:00Z,170,174,high
2026-02-25T18:30Z,170,192,high
2026-02-25T19:00Z,166,181,moderate
2026-02-25T19:30Z,161,176,moderate
2026-02-25T20:00Z,158,169,moderate
2026-02-25T20:30Z,147,150,moderate
2026-02-25T21:00Z,127,154,moderate
2026-02-25T21:30Z,103,154,moderate
2026-02-25T22:00Z,83,128,low
2026-02-25T22:30Z,73,102,low
2026-02-25T23:00Z,61,84,low
2026-02-25T23:30Z,60,75,low
2026-02-26T00:00Z,61,58,low
2026-02-26T00:30Z,59,60,low
2026-02-26T01:00Z,56,61,low
2026-02-26T01:30Z,53,56,low
2026-02-26T02:00Z,47,49,low
2026-02-26T02:30Z,47,48,low
2026-02-26T03:00Z,48,47,low
2026-02-26T03:30Z,47,47,low
2026-02-26T04:00Z,47,46,low
2026-02-26T04:30Z,47,45,low
2026-02-26T05:00Z,46,45,low
2026-02-26T05:30Z,46,44,low
2026-02-26T06:00Z,56,45,low
2026-02-26T06:30Z,68,50,low
2026-02-26T07:00Z,69,56,low
2026-02-26T07:30Z,72,50,low
2026-02-26T08:00Z,66,63,low
2026-02-26T08:30Z,63,56,low
2026-02-26T09:00Z,69,49,low
2026-02-26T09:30Z,66,47,low
2026-02-26T10:00Z,63,50,low
2026-02-26T10:30Z,59,47,low
2026-02-26T11:00Z,61,50,low
2026-02-26T11:30Z,60,52,low
2026-02-26T12:00Z,64,52,low
2026-02-26T12:30Z,59,53,low
2026-02-26T13:00Z,61,56,low
2026-02-26T13:30Z,62,53,low
2026-02-26T14:00Z,64,54,low
2026-02-26T14:30Z,65,54,low
2026-02-26T15:00Z,69,53,low
2026-02-26T15:30Z,73,57,low
2026-02-26T16:00Z,78,58,low
2026-02-26T16:30Z,84,74,low
2026-02-26T17:00Z,83,74,low
2026-02-26T17:30Z,85,80,low
2026-02-26T18:00Z,86,79,low
2026-02-26T18:30Z,82,80,low
2026-02-26T19:00Z,81,81,low
2026-02-26T19:30Z,79,79,low
2026-02-26T20:00Z,81,76,low
2026-02-26T20:30Z,74,75,low
2026-02-26T21:00Z,71,79,low
2026-02-26T21:30Z,65,72,low
2026-02-26T22:00Z,59,66,low
2026-02-26T22:30Z,56,66,low
2026-02-26T23:00Z,57,64,low
2026-02-26T23:30Z,59,54,low
2026-02-27T00:00Z,65,60,low
2026-02-27T00:30Z,67,59,low
2026-02-27T01:00Z,69,65,low
2026-02-27T01:30Z,68,67,low
2026-02-27T02:00Z,73,70,low
2026-02-27T02:30Z,80,66,low
2026-02-27T03:00Z,83,70,low
2026-02-27T03:30Z,89,74,low
2026-02-27T04:00Z,92,84,moderate
2026-02-27T04:30Z,96,86,moderate
2026-02-27T05:00Z,92,90,moderate
2026-02-27T05:30Z,101,95,moderate
2026-02-27T06:00Z,118,105,moderate
2026-02-27T06:30Z,140,114,moderate
2026-02-27T07:00Z,160,130,moderate
2026-02-27T07:30Z,159,145,moderate
2026-02-27T08:00Z,160,173,moderate
2026-02-27T08:30Z,158,170,moderate
2026-02-27T09:00Z,159,173,moderate
2026-02-27T09:30Z,164,170,moderate
2026-02-27T10:00Z,160,170,moderate
2026-02-27T10:30Z,158,174,moderate
2026-02-27T11:00Z,160,176,moderate
2026-02-27T11:30Z,161,172,moderate
2026-02-27T12:00Z,163,175,moderate
2026-02-27T12:30Z,165,163,moderate
2026-02-27T13:00Z,167,167,moderate
2026-02-27T13:30Z,171,173,high
2026-02-27T14:00Z,176,176,high
2026-02-27T14:30Z,180,182,high
2026-02-27T15:00Z,181,190,high
2026-02-27T15:30Z,189,197,high
2026-02-27T16:00Z,191,203,high
2026-02-27T16:30Z,198,211,high
2026-02-27T17:00Z,195,215,high
2026-02-27T17:30Z,195,215,high
2026-02-27T18:00Z,193,213,high
2026-02-27T18:30Z,192,207,high
2026-02-27T19:00Z,196,207,high
2026-02-27T19:30Z,199,207,high
2026-02-27T20:00Z,195,212,high
2026-02-27T20:30Z,191,214,high
2026-02-27T21:00Z,187,201,high
2026-02-27T21:30Z,181,200,high
2026-02-27T22:00Z,173,199,high
2026-02-27T22:30Z,168,178,moderate
2026-02-27T23:00Z,162,177,moderate
2026-02-27T23:30Z,156,176,moderate
2026-02-28T00:00Z,156,168,moderate
